OrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,Discount_Pct,TotalAmount,PaymentMode,OrderStatus,RegionID
ORD12828,01-03-2022,C0107,P005,1,45999.08,5,43699.13,Cash,Delivered,R10
ORD12829,03-04-2022,C0302,P012,8,386.4,10,2782.08,Credit Card,Delivered,R11
ORD12830,10-05-2022,C0226,P004,1,27599.08,8,25391.15,UPI,Delivered,R14
ORD12831,19-01-2022,C0170,P013,8,161,5,1223.6,Debit Card,Delivered,R14
ORD12832,17-07-2022,C0207,P029,4,3679.08,10,13244.69,UPI,Delivered,R10
ORD12833,06-09-2022,C0189,P029,2,3679.08,10,6622.34,Debit Card,Delivered,R12
ORD12834,18-03-2022,C0462,P002,1,78199.08,0,78199.08,UPI,Delivered,R04
ORD12835,17-11-2022,C0176,P015,8,243.8,12,1716.35,Credit Card,Delivered,R18
ORD12836,13-09-2022,C0143,P009,2,10119.08,0,20238.16,Debit Card,Delivered,R05
ORD12837,16-11-2022,C0172,P004,1,27599.08,5,26219.13,Net Banking,Delivered,R14
ORD12838,26-05-2022,C0364,P003,2,20239.08,0,40478.16,Credit Card,Delivered,R19
ORD12839,22-04-2022,C0033,P015,3,243.8,2,716.77,UPI,Delivered,R13
ORD12840,21-11-2022,C0061,P030,4,8279.08,10,29804.69,UPI,Delivered,R08
ORD12841,26-06-2022,C0163,P006,2,50599.08,0,101198.16,Credit Card,Delivered,R10
ORD12842,08-09-2022,C0479,P011,6,275.08,8,1518.44,Credit Card,Delivered,R11
ORD12843,13-11-2022,C0402,P001,2,22999.08,15,39098.44,UPI,Delivered,R03
ORD12844,09-03-2022,C0075,P005,2,45999.08,10,82798.34,Credit Card,Delivered,R04
ORD12845,18-06-2022,C0025,P019,7,754.4,8,4858.34,Debit Card,Cancelled,R10
ORD12846,28-11-2022,C0260,P025,2,2023.08,8,3722.47,Net Banking,Delivered,R01
ORD12847,28-01-2022,C0171,P028,2,643.08,10,1157.54,Debit Card,Delivered,R10
ORD12848,24-06-2022,C0249,P006,2,50599.08,0,101198.16,UPI,Delivered,R10
ORD12849,05-04-2022,C0457,P020,8,220.8,10,1589.76,UPI,Delivered,R19
ORD12850,21-12-2022,C0359,P003,2,20239.08,8,37239.91,UPI,Returned,R07
ORD12851,10-11-2023,C0320,P012,9,420,20,3024,Net Banking,Delivered,R04
ORD12852,30-10-2023,C0350,P009,1,10999,8,10119.08,Net Banking,Returned,R15
ORD12853,11-12-2023,C0370,P024,2,1199,10,2158.2,Cash,Delivered,R12
ORD12854,11-05-2023,C0282,P003,1,21999,2,21559.02,UPI,Returned,R11
ORD12855,16-05-2023,C0329,P015,1,265,2,259.7,Credit Card,Delivered,R14
ORD12856,16-01-2023,C0426,P010,1,36999,12,32559.12,UPI,Delivered,R05
ORD12857,22-03-2023,C0353,P002,1,84999,0,84999,UPI,Delivered,R08
ORD12858,20-12-2023,C0278,P004,2,29999,0,59998,UPI,Delivered,R12
ORD12859,11-05-2023,C0299,P028,3,699,0,2097,UPI,Delivered,R02
ORD12860,23-09-2023,C0108,P015,7,265,5,1762.25,UPI,Delivered,R13
ORD12861,14-05-2023,C0410,P013,10,175,0,1750,Debit Card,Returned,R01
ORD12862,13-01-2023,C0485,P024,1,1199,10,1079.1,UPI,Delivered,R04
ORD12863,02-07-2023,C0340,P002,2,84999,12,149598.24,UPI,Delivered,R11
ORD12864,09-04-2023,C0124,P015,3,265,0,795,UPI,Delivered,R20
ORD12865,11-12-2023,C0206,P004,2,29999,8,55198.16,Net Banking,Delivered,R12
ORD12866,13-05-2023,C0274,P006,1,54999,5,52249.05,Credit Card,Delivered,R14
ORD12867,18-11-2023,C0188,P026,1,5999,20,4799.2,Debit Card,Delivered,R12
ORD12868,27-10-2023,C0177,P020,8,240,10,1728,Net Banking,Delivered,R09
ORD12869,02-06-2023,C0080,P029,3,3999,8,11037.24,Credit Card,Delivered,R12
ORD12870,08-06-2023,C0110,P015,1,265,0,265,Cash,Delivered,R20
ORD12871,19-06-2023,C0500,P012,8,420,8,3091.2,Credit Card,Delivered,R10
ORD12872,23-11-2023,C0126,P022,3,3499,18,8607.54,UPI,Delivered,R12
ORD12873,23-01-2023,C0111,P015,7,265,5,1762.25,Cash,Delivered,R11
ORD12874,13-09-2023,C0052,P008,1,1799,8,1655.08,Debit Card,Delivered,R13
ORD12875,02-06-2023,C0482,P020,10,240,0,2400,UPI,Delivered,R12
ORD12876,17-09-2023,C0161,P002,1,84999,0,84999,Debit Card,Delivered,R12
ORD12877,08-11-2023,C0341,P020,8,240,12,1689.6,Credit Card,Delivered,R18
ORD12878,14-03-2023,C0250,P026,3,5999,8,16557.24,UPI,Delivered,R19
ORD12879,15-07-2023,C0066,P009,2,10999,5,20898.1,Net Banking,Delivered,R04
ORD12880,04-05-2023,C0386,P001,2,24999,0,49998,Cash,Delivered,R02
ORD12881,06-11-2023,C0253,P020,7,240,12,1478.4,Debit Card,Returned,R14
ORD12882,23-05-2023,C0396,P017,2,480,8,883.2,UPI,Cancelled,R20
ORD12883,25-03-2023,C0438,P021,1,1299,2,1273.02,Credit Card,Delivered,R12
ORD12884,21-05-2023,C0224,P029,2,3999,2,7838.04,Debit Card,Delivered,R15
ORD12885,11-12-2023,C0093,P027,4,1099,10,3956.4,Credit Card,Delivered,R08
ORD12886,03-10-2023,C0073,P029,4,3999,15,13596.6,Cash,Delivered,R01
ORD12887,31-10-2023,C0101,P023,3,1499,18,3687.54,Credit Card,Delivered,R05
ORD12888,13-03-2023,C0043,P030,2,8999,10,16198.2,UPI,Delivered,R08
ORD12889,25-05-2023,C0389,P005,2,49999,0,99998,Credit Card,Delivered,R03
ORD12890,11-10-2023,C0144,P002,1,84999,20,67999.2,Debit Card,Delivered,R07
ORD12891,29-11-2023,C0357,P004,2,29999,8,55198.16,UPI,Delivered,R10
ORD12892,02-05-2023,C0106,P019,10,820,0,8200,UPI,Cancelled,R05
ORD12893,10-06-2023,C0400,P005,1,49999,0,49999,UPI,Delivered,R18
ORD12894,03-01-2023,C0134,P014,4,24,10,86.4,UPI,Delivered,R10
ORD12895,06-02-2023,C0227,P004,1,29999,0,29999,Cash,Delivered,R11
ORD12896,30-10-2023,C0150,P018,10,210,5,1995,Net Banking,Delivered,R06
ORD12897,04-07-2023,C0498,P018,3,210,10,567,Cash,Delivered,R12
ORD12898,27-07-2023,C0034,P013,8,175,8,1288,Cash,Delivered,R05
ORD12899,13-11-2023,C0288,P005,2,49999,20,79998.4,Credit Card,Delivered,R06
ORD12900,22-11-2023,C0083,P015,7,265,10,1669.5,Credit Card,Delivered,R13
ORD12901,20-02-2023,C0043,P016,10,115,8,1058,Cash,Delivered,R14
ORD12902,26-04-2023,C0292,P010,1,36999,0,36999,UPI,Delivered,R17
ORD12903,04-09-2023,C0362,P028,1,699,0,699,Credit Card,Delivered,R13
ORD12904,19-05-2023,C0052,P009,2,10999,2,21558.04,Net Banking,Delivered,R03
ORD12905,31-03-2023,C0171,P022,2,3499,8,6438.16,Debit Card,Delivered,R15
ORD12906,11-10-2023,C0488,P001,1,24999,5,23749.05,UPI,Delivered,R02
ORD12907,18-10-2023,C0363,P016,9,115,5,983.25,UPI,Delivered,R13
ORD12908,07-09-2023,C0396,P029,3,3999,0,11997,Credit Card,Delivered,R07
ORD12909,14-01-2023,C0186,P016,8,115,10,828,UPI,Delivered,R03
ORD12910,25-08-2023,C0354,P012,3,420,8,1159.2,Cash,Delivered,R04
ORD12911,03-11-2023,C0078,P024,1,1199,15,1019.15,UPI,Delivered,R05
ORD12912,23-09-2023,C0247,P011,6,299,10,1614.6,Debit Card,Delivered,R13
ORD12913,16-02-2023,C0042,P021,1,1299,0,1299,UPI,Delivered,R05
ORD12914,19-01-2023,C0156,P005,1,49999,10,44999.1,Cash,Delivered,R10
ORD12915,08-08-2023,C0390,P019,4,820,0,3280,UPI,Delivered,R12
ORD12916,18-02-2023,C0233,P027,4,1099,10,3956.4,Credit Card,Returned,R06
ORD12917,09-01-2023,C0115,P010,1,36999,5,35149.05,Credit Card,Delivered,R13
ORD12918,08-04-2023,C0116,P010,2,36999,0,73998,Net Banking,Cancelled,R15
ORD12919,09-11-2023,C0445,P001,2,24999,15,42498.3,Debit Card,Delivered,R07
ORD12920,15-10-2023,C0372,P022,1,3499,10,3149.1,UPI,Returned,R11
ORD12921,06-11-2023,C0248,P010,2,36999,20,59198.4,UPI,Delivered,R15
ORD12922,02-02-2023,C0248,P030,4,8999,0,35996,Debit Card,Delivered,R07
ORD12923,12-10-2023,C0215,P003,2,21999,8,40478.16,UPI,Delivered,R20
ORD12924,17-03-2023,C0173,P001,1,24999,5,23749.05,UPI,Cancelled,R03
ORD12925,28-05-2023,C0179,P011,7,299,8,1925.56,Credit Card,Delivered,R19
ORD12926,31-12-2023,C0333,P017,4,480,5,1824,Cash,Delivered,R01
ORD12927,02-08-2023,C0320,P028,4,699,2,2740.08,UPI,Delivered,R19
ORD12928,21-01-2023,C0106,P017,7,480,8,3091.2,UPI,Delivered,R03
ORD12929,26-11-2023,C0389,P022,1,3499,5,3324.05,Net Banking,Delivered,R12
ORD12930,04-12-2023,C0067,P017,3,480,8,1324.8,Debit Card,Delivered,R07
ORD12931,21-12-2023,C0470,P004,1,29999,0,29999,Credit Card,Delivered,R05
ORD12932,05-01-2023,C0111,P014,5,24,12,105.6,Cash,Delivered,R10
ORD12933,01-10-2023,C0428,P027,3,1099,18,2703.54,UPI,Returned,R13
ORD12934,12-06-2023,C0336,P006,2,54999,0,109998,Debit Card,Delivered,R11
ORD12935,17-02-2023,C0176,P001,2,24999,10,44998.2,Net Banking,Delivered,R05
ORD12936,18-11-2023,C0173,P008,1,1799,5,1709.05,Cash,Delivered,R12
ORD12937,26-10-2023,C0267,P025,3,2199,10,5937.3,Net Banking,Returned,R03
ORD12938,01-08-2023,C0166,P008,2,1799,0,3598,UPI,Delivered,R14
ORD12939,28-07-2023,C0498,P029,4,3999,12,14076.48,Cash,Delivered,R10
ORD12940,19-04-2023,C0487,P002,1,84999,2,83299.02,Cash,Returned,R08
ORD12941,23-09-2023,C0463,P007,1,58999,5,56049.05,Debit Card,Delivered,R15
ORD12942,16-08-2023,C0290,P018,9,210,2,1852.2,UPI,Delivered,R05
ORD12943,26-01-2023,C0081,P030,4,8999,8,33116.32,Credit Card,Delivered,R08
ORD12944,19-12-2023,C0201,P002,1,84999,0,84999,UPI,Delivered,R09
ORD12945,01-08-2023,C0242,P006,1,54999,0,54999,UPI,Delivered,R03
ORD12946,05-10-2023,C0481,P003,1,21999,18,18039.18,Debit Card,Delivered,R01
ORD12947,09-05-2023,C0035,P019,10,820,0,8200,Credit Card,Delivered,R17
ORD12948,29-01-2023,C0138,P013,6,175,5,997.5,Debit Card,Delivered,R18
ORD12949,22-06-2023,C0293,P015,1,265,0,265,Debit Card,Delivered,R06
ORD12950,30-07-2023,C0393,P009,1,10999,5,10449.05,Credit Card,Delivered,R01
ORD12951,05-12-2023,C0462,P009,2,10999,5,20898.1,Credit Card,Delivered,R04
ORD12952,03-01-2023,C0443,P008,1,1799,8,1655.08,UPI,Delivered,R04
ORD12953,18-10-2023,C0176,P012,1,420,5,399,UPI,Delivered,R17
ORD12954,16-08-2023,C0312,P028,2,699,0,1398,Credit Card,Delivered,R12
ORD12955,02-08-2023,C0062,P023,3,1499,0,4497,UPI,Delivered,R12
ORD12956,15-12-2023,C0431,P005,2,49999,5,94998.1,UPI,Delivered,R02
ORD12957,11-11-2023,C0275,P026,3,5999,20,14397.6,Cash,Delivered,R16
ORD12958,20-03-2023,C0331,P015,1,265,10,238.5,UPI,Delivered,R06
ORD12959,23-07-2023,C0440,P005,2,49999,12,87998.24,Debit Card,Delivered,R08
ORD12960,05-03-2023,C0178,P019,2,820,0,1640,UPI,Delivered,R15
ORD12961,26-12-2023,C0469,P018,7,210,8,1352.4,Debit Card,Delivered,R15
ORD12962,09-11-2023,C0153,P005,2,49999,20,79998.4,UPI,Returned,R02
ORD12963,06-08-2023,C0310,P027,4,1099,0,4396,UPI,Delivered,R08
ORD12964,10-10-2023,C0115,P021,2,1299,15,2208.3,Net Banking,Delivered,R16
ORD12965,09-11-2023,C0476,P011,3,299,10,807.3,UPI,Returned,R15
ORD12966,21-12-2023,C0016,P020,1,240,5,228,Cash,Delivered,R14
ORD12967,16-07-2023,C0213,P003,2,21999,8,40478.16,Cash,Delivered,R13
ORD12968,02-03-2023,C0114,P020,1,240,5,228,Debit Card,Delivered,R14
ORD12969,27-04-2023,C0323,P022,3,3499,0,10497,UPI,Delivered,R13
ORD12970,25-10-2023,C0236,P003,2,21999,5,41798.1,UPI,Cancelled,R12
ORD12971,19-05-2023,C0497,P021,1,1299,5,1234.05,UPI,Returned,R10
ORD12972,07-11-2023,C0169,P015,5,265,8,1219,UPI,Delivered,R16
ORD12973,26-04-2023,C0493,P026,4,5999,8,22076.32,UPI,Delivered,R09
ORD12974,26-10-2023,C0479,P006,1,54999,20,43999.2,UPI,Delivered,R08
ORD12975,24-11-2023,C0155,P014,6,24,5,136.8,Cash,Delivered,R15
ORD12976,01-09-2023,C0295,P001,2,24999,10,44998.2,UPI,Delivered,R10
ORD12977,10-11-2023,C0155,P009,1,10999,20,8799.2,Debit Card,Delivered,R17
ORD12978,02-04-2023,C0366,P023,2,1499,0,2998,UPI,Delivered,R11
ORD12979,23-02-2023,C0384,P007,2,58999,10,106198.2,Debit Card,Returned,R11
ORD12980,07-04-2023,C0157,P030,1,8999,0,8999,UPI,Delivered,R02
ORD12981,19-10-2023,C0443,P006,2,54999,15,93498.3,Credit Card,Delivered,R07
ORD12982,27-03-2023,C0409,P022,2,3499,0,6998,Cash,Delivered,R20
ORD12983,08-04-2023,C0323,P024,2,1199,0,2398,UPI,Delivered,R04
ORD12984,10-03-2023,C0389,P015,10,265,5,2517.5,UPI,Delivered,R03
ORD12985,02-07-2023,C0124,P001,1,24999,12,21999.12,Cash,Delivered,R10
ORD12986,04-02-2023,C0420,P002,2,84999,0,169998,UPI,Delivered,R15
ORD12987,09-11-2023,C0325,P021,2,1299,8,2390.16,Debit Card,Delivered,R02
ORD12988,31-10-2023,C0175,P012,10,420,15,3570,UPI,Delivered,R03
ORD12989,05-11-2023,C0165,P001,1,24999,15,21249.15,Cash,Delivered,R17
ORD12990,29-12-2023,C0177,P026,2,5999,8,11038.16,Credit Card,Delivered,R15
ORD12991,25-04-2023,C0499,P008,2,1799,8,3310.16,UPI,Delivered,R07
ORD12992,31-05-2023,C0063,P027,2,1099,0,2198,Net Banking,Delivered,R04
ORD12993,09-02-2023,C0210,P007,2,58999,0,117998,Debit Card,Delivered,R08
ORD12994,18-10-2023,C0337,P017,6,480,8,2649.6,Cash,Delivered,R15
ORD12995,31-07-2023,C0038,P005,1,49999,10,44999.1,Credit Card,Delivered,R04
ORD12996,12-07-2023,C0342,P020,8,240,5,1824,UPI,Delivered,R16
ORD12997,14-10-2023,C0013,P029,1,3999,5,3799.05,Cash,Returned,R03
ORD12998,14-10-2023,C0376,P001,1,24999,12,21999.12,Debit Card,Delivered,R04
ORD12999,18-08-2023,C0305,P005,1,49999,2,48999.02,Net Banking,Delivered,R12
ORD13000,17-02-2023,C0243,P016,9,115,10,931.5,Credit Card,Returned,R04
ORD13001,02-12-2023,C0180,P020,6,240,2,1411.2,Debit Card,Delivered,R12
ORD13002,16-03-2023,C0091,P011,3,299,8,825.24,UPI,Delivered,R20
ORD13003,18-10-2023,C0058,P015,3,265,18,651.9,UPI,Delivered,R16
ORD13004,01-06-2023,C0239,P011,1,299,10,269.1,UPI,Delivered,R13
ORD13005,25-11-2023,C0307,P020,2,240,18,393.6,UPI,Cancelled,R11
ORD13006,07-09-2023,C0211,P012,7,420,2,2881.2,UPI,Delivered,R11
ORD13007,17-06-2023,C0264,P018,2,210,10,378,Credit Card,Delivered,R11
ORD13008,03-11-2023,C0218,P007,2,58999,18,96758.36,Credit Card,Delivered,R06
ORD13009,10-06-2023,C0128,P022,1,3499,8,3219.08,Credit Card,Delivered,R09
ORD13010,01-12-2023,C0369,P006,2,54999,0,109998,Debit Card,Delivered,R13
ORD13011,23-10-2023,C0245,P014,4,24,5,91.2,UPI,Delivered,R03
ORD13012,19-07-2023,C0401,P007,2,58999,10,106198.2,Credit Card,Delivered,R06
ORD13013,04-01-2023,C0074,P001,2,24999,10,44998.2,UPI,Delivered,R02
ORD13014,11-01-2023,C0152,P011,1,299,8,275.08,Credit Card,Delivered,R18
ORD13015,08-09-2023,C0267,P013,7,175,0,1225,UPI,Delivered,R10
ORD13016,25-11-2023,C0145,P004,1,29999,5,28499.05,Credit Card,Delivered,R08
ORD13017,20-05-2023,C0158,P014,8,24,8,176.64,Net Banking,Delivered,R03
ORD13018,19-06-2023,C0290,P027,3,1099,2,3231.06,Debit Card,Delivered,R05
ORD13019,23-09-2023,C0100,P019,3,820,0,2460,UPI,Delivered,R12
ORD13020,13-05-2023,C0029,P003,1,21999,0,21999,UPI,Cancelled,R08
ORD13021,13-01-2023,C0381,P012,6,420,5,2394,Credit Card,Delivered,R08
ORD13022,27-10-2023,C0135,P009,1,10999,10,9899.1,Cash,Delivered,R06
ORD13023,18-01-2023,C0411,P003,1,21999,12,19359.12,UPI,Delivered,R04
ORD13024,21-04-2023,C0315,P009,1,10999,2,10779.02,Cash,Delivered,R10
ORD13025,11-06-2023,C0425,P015,5,265,0,1325,Cash,Delivered,R09
ORD13026,23-12-2023,C0285,P009,1,10999,8,10119.08,Cash,Returned,R12
ORD13027,03-04-2023,C0154,P014,2,24,5,45.6,Cash,Delivered,R02
ORD13028,21-10-2023,C0301,P025,1,2199,15,1869.15,Debit Card,Delivered,R13
ORD13029,13-06-2023,C0044,P008,1,1799,10,1619.1,Cash,Delivered,R04
ORD13030,05-11-2023,C0376,P007,2,58999,18,96758.36,UPI,Delivered,R03
ORD13031,07-10-2023,C0149,P001,2,24999,5,47498.1,UPI,Delivered,R05
ORD13032,04-01-2023,C0057,P029,1,3999,10,3599.1,Cash,Cancelled,R10
ORD13033,23-12-2023,C0361,P006,2,54999,10,98998.2,Credit Card,Delivered,R07
ORD13034,02-05-2023,C0258,P011,1,299,10,269.1,Net Banking,Delivered,R13
ORD13035,22-02-2023,C0419,P019,2,820,0,1640,UPI,Delivered,R12
ORD13036,25-11-2023,C0467,P016,3,115,20,276,UPI,Delivered,R19
ORD13037,20-12-2023,C0138,P028,3,699,0,2097,UPI,Returned,R09
ORD13038,09-12-2023,C0133,P020,1,240,5,228,Net Banking,Delivered,R16
ORD13039,08-02-2023,C0202,P020,2,240,0,480,Debit Card,Delivered,R14
ORD13040,01-05-2023,C0427,P014,7,24,10,151.2,Debit Card,Delivered,R06
ORD13041,23-12-2023,C0331,P016,7,115,0,805,Cash,Delivered,R16
ORD13042,18-01-2023,C0309,P016,7,115,5,764.75,UPI,Delivered,R15
ORD13043,30-01-2023,C0148,P005,2,49999,12,87998.24,UPI,Delivered,R11
ORD13044,25-08-2023,C0326,P019,9,820,0,7380,UPI,Delivered,R12
ORD13045,08-11-2023,C0208,P021,4,1299,20,4156.8,UPI,Delivered,R04
ORD13046,25-06-2023,C0442,P008,2,1799,5,3418.1,UPI,Delivered,R09
ORD13047,02-12-2023,C0228,P012,8,420,0,3360,Credit Card,Delivered,R02
ORD13048,02-11-2023,C0143,P013,5,175,10,787.5,UPI,Returned,R04
ORD13049,11-11-2023,C0435,P018,4,210,8,772.8,UPI,Delivered,R13
ORD13050,19-05-2023,C0374,P016,3,115,0,345,Credit Card,Delivered,R11
ORD13051,01-10-2023,C0420,P004,1,29999,5,28499.05,Debit Card,Delivered,R15
ORD13052,23-05-2023,C0409,P013,7,175,0,1225,UPI,Delivered,R13
ORD13053,24-02-2023,C0315,P018,2,210,2,411.6,UPI,Delivered,R15
ORD13054,14-05-2023,C0356,P025,4,2199,8,8092.32,Debit Card,Returned,R09
ORD13055,24-03-2023,C0416,P016,6,115,8,634.8,UPI,Delivered,R12
ORD13056,22-11-2023,C0416,P018,5,210,18,861,Cash,Returned,R04
ORD13057,19-04-2023,C0103,P028,4,699,2,2740.08,Net Banking,Delivered,R16
ORD13058,18-05-2023,C0329,P004,2,29999,5,56998.1,Cash,Returned,R09
ORD13059,05-02-2023,C0174,P010,2,36999,10,66598.2,UPI,Delivered,R01
ORD13060,19-03-2023,C0274,P018,2,210,0,420,Credit Card,Delivered,R02
ORD13061,16-05-2023,C0003,P024,2,1199,0,2398,Credit Card,Delivered,R15
ORD13062,04-11-2023,C0371,P017,10,480,8,4416,UPI,Delivered,R14
ORD13063,21-11-2023,C0029,P010,2,36999,5,70298.1,Cash,Delivered,R07
ORD13064,26-10-2023,C0420,P001,2,24999,12,43998.24,Cash,Delivered,R03
ORD13065,07-08-2023,C0288,P005,1,49999,0,49999,Net Banking,Returned,R20
ORD13066,22-01-2023,C0379,P013,9,175,10,1417.5,Credit Card,Delivered,R09
ORD13067,02-08-2023,C0392,P019,8,820,0,6560,UPI,Returned,R15
ORD13068,09-01-2023,C0341,P002,2,84999,8,156398.16,Credit Card,Delivered,R18
ORD13069,12-11-2023,C0497,P007,1,58999,8,54279.08,Net Banking,Delivered,R01
ORD13070,05-08-2023,C0450,P007,1,58999,5,56049.05,Debit Card,Delivered,R04
ORD13071,16-04-2023,C0197,P004,1,29999,0,29999,UPI,Delivered,R04
ORD13072,14-10-2023,C0312,P009,2,10999,18,18038.36,Credit Card,Delivered,R01
ORD13073,14-11-2023,C0141,P004,1,29999,20,23999.2,Credit Card,Delivered,R03
ORD13074,08-08-2023,C0338,P006,1,54999,8,50599.08,Debit Card,Delivered,R02
ORD13075,06-11-2023,C0195,P024,3,1199,15,3057.45,Debit Card,Delivered,R06
ORD13076,06-11-2023,C0480,P003,2,21999,10,39598.2,UPI,Delivered,R15
ORD13077,08-10-2023,C0411,P027,4,1099,15,3736.6,Cash,Cancelled,R12
ORD13078,10-02-2023,C0401,P024,4,1199,0,4796,Cash,Delivered,R03
ORD13079,18-01-2023,C0256,P016,6,115,5,655.5,Debit Card,Returned,R11
ORD13080,06-10-2023,C0400,P018,3,210,10,567,Credit Card,Delivered,R07
ORD13081,24-01-2023,C0137,P024,2,1199,5,2278.1,UPI,Returned,R06
ORD13082,13-12-2023,C0372,P003,2,21999,5,41798.1,UPI,Delivered,R01
ORD13083,20-01-2023,C0164,P010,2,36999,8,68078.16,Debit Card,Cancelled,R17
ORD13084,07-11-2023,C0309,P028,3,699,20,1677.6,UPI,Delivered,R17
ORD13085,05-09-2023,C0131,P015,2,265,0,530,UPI,Delivered,R03
ORD13086,30-06-2023,C0234,P009,1,10999,0,10999,UPI,Delivered,R09
ORD13087,04-11-2023,C0053,P009,1,10999,8,10119.08,UPI,Delivered,R06
ORD13088,12-08-2023,C0204,P021,2,1299,5,2468.1,Net Banking,Delivered,R10
ORD13089,18-12-2023,C0072,P014,2,24,0,48,Debit Card,Delivered,R06
ORD13090,07-08-2023,C0043,P008,2,1799,0,3598,Debit Card,Delivered,R06
ORD13091,06-05-2023,C0002,P011,10,299,2,2930.2,Debit Card,Delivered,R01
ORD13092,16-02-2023,C0130,P022,2,3499,2,6858.04,Credit Card,Delivered,R04
ORD13093,21-11-2023,C0203,P003,2,21999,10,39598.2,Cash,Delivered,R10
ORD13094,12-01-2023,C0454,P009,2,10999,10,19798.2,Debit Card,Delivered,R07
ORD13095,07-11-2023,C0354,P004,1,29999,12,26399.12,Cash,Delivered,R15
ORD13096,24-01-2023,C0335,P011,5,299,8,1375.4,Debit Card,Delivered,R09
ORD13097,15-03-2023,C0170,P030,4,8999,10,32396.4,Credit Card,Delivered,R08
ORD13098,28-08-2023,C0311,P007,1,58999,0,58999,UPI,Returned,R12
ORD13099,13-06-2023,C0429,P015,4,265,0,1060,Debit Card,Delivered,R02
ORD13100,09-04-2023,C0033,P027,4,1099,2,4308.08,UPI,Delivered,R07
ORD13101,18-01-2023,C0148,P006,1,54999,10,49499.1,Debit Card,Delivered,R04
ORD13102,05-06-2023,C0298,P023,1,1499,5,1424.05,Cash,Delivered,R10
ORD13103,11-05-2023,C0419,P010,2,36999,0,73998,Debit Card,Delivered,R14
ORD13104,27-02-2023,C0084,P016,4,115,8,423.2,UPI,Delivered,R05
ORD13105,30-12-2023,C0025,P009,2,10999,8,20238.16,UPI,Delivered,R01
ORD13106,09-05-2023,C0379,P005,2,49999,0,99998,Net Banking,Delivered,R18
ORD13107,20-10-2023,C0187,P002,1,84999,10,76499.1,Debit Card,Delivered,R04
ORD13108,22-05-2023,C0223,P028,2,699,2,1370.04,Cash,Delivered,R05
ORD13109,18-06-2023,C0301,P004,2,29999,0,59998,Debit Card,Delivered,R03
ORD13110,01-11-2023,C0362,P028,4,699,5,2656.2,Debit Card,Delivered,R08
ORD13111,29-05-2023,C0068,P004,2,29999,8,55198.16,Debit Card,Delivered,R09
ORD13112,29-05-2023,C0093,P006,2,54999,0,109998,UPI,Delivered,R14
ORD13113,03-12-2023,C0055,P018,1,210,8,193.2,UPI,Delivered,R13
ORD13114,05-06-2023,C0227,P026,1,5999,0,5999,Net Banking,Delivered,R12
ORD13115,29-08-2023,C0435,P019,1,820,10,738,Debit Card,Returned,R18
ORD13116,06-09-2023,C0093,P004,2,29999,8,55198.16,UPI,Delivered,R02
ORD13117,30-01-2023,C0264,P008,1,1799,8,1655.08,Credit Card,Delivered,R10
ORD13118,19-11-2023,C0317,P011,5,299,12,1315.6,Debit Card,Delivered,R17
ORD13119,24-10-2023,C0429,P018,8,210,5,1596,Credit Card,Returned,R01
ORD13120,30-10-2023,C0025,P024,4,1199,18,3932.72,Credit Card,Delivered,R06
ORD13121,27-05-2023,C0075,P019,7,820,5,5453,Credit Card,Delivered,R19
ORD13122,25-10-2023,C0121,P028,2,699,5,1328.1,Debit Card,Returned,R02
ORD13123,01-01-2023,C0241,P010,2,36999,10,66598.2,UPI,Delivered,R05
ORD13124,09-09-2023,C0446,P025,1,2199,2,2155.02,UPI,Returned,R08
ORD13125,14-03-2023,C0070,P016,4,115,0,460,Debit Card,Delivered,R14
ORD13126,04-12-2023,C0353,P015,6,265,5,1510.5,Credit Card,Delivered,R09
ORD13127,17-12-2023,C0169,P030,1,8999,2,8819.02,Debit Card,Delivered,R10
ORD13128,14-08-2023,C0187,P016,9,115,10,931.5,UPI,Delivered,R16
ORD13129,22-05-2023,C0409,P017,9,480,0,4320,Net Banking,Delivered,R20
ORD13130,02-05-2023,C0251,P024,4,1199,8,4412.32,Credit Card,Delivered,R04
ORD13131,15-11-2023,C0491,P014,1,24,18,19.68,Credit Card,Delivered,R11
ORD13132,13-08-2023,C0299,P004,2,29999,0,59998,Cash,Returned,R02
ORD13133,19-06-2023,C0310,P009,1,10999,8,10119.08,UPI,Delivered,R11
ORD13134,05-12-2023,C0477,P027,2,1099,0,2198,UPI,Delivered,R05
ORD13135,11-10-2023,C0415,P010,1,36999,10,33299.1,Credit Card,Delivered,R12
ORD13136,05-02-2023,C0126,P008,2,1799,2,3526.04,Debit Card,Delivered,R02
ORD13137,08-01-2023,C0364,P016,8,115,5,874,Net Banking,Delivered,R15
ORD13138,04-01-2023,C0241,P004,2,29999,10,53998.2,Net Banking,Delivered,R15
ORD13139,26-08-2023,C0241,P022,2,3499,0,6998,Credit Card,Delivered,R12
ORD13140,03-09-2023,C0490,P018,7,210,0,1470,Cash,Delivered,R02
ORD13141,05-02-2023,C0087,P029,2,3999,8,7358.16,Debit Card,Delivered,R11
ORD13142,10-06-2023,C0215,P016,1,115,0,115,UPI,Delivered,R09
ORD13143,19-12-2023,C0171,P007,2,58999,2,115638.04,Cash,Delivered,R04
ORD13144,20-10-2023,C0411,P014,3,24,12,63.36,UPI,Cancelled,R14
